atc-code,drugbank-id
G02CB05,DB13520
C10AX10,DB13521
C05BX51,DB13529
C07AA14,DB13530
C03EA07,DB13532
V08AC01,DB13539
M03BX06,DB13583
G03BB01,DB13587
A02AD05,DB13595
J05AX13,DB13609
N02BA15,DB13612
L03AX15,DB13615
A12BA05,DB13620
N05CD11,DB13643
L01AD03,DB13647
A02AB06,DB13650
A07BC05,DB13654
B05AA09,DB13658
J01CE03,DB13660
J01DE03,DB13667
R06AB52,DB13679
J01DE02,DB13682
M09AX04,DB13688
D05AX04,DB13689
N07AA03,DB13694
V03AB14,DB13700
J01FG01,DB13704
A06AD21,DB13707
R06AX21,DB13711
P01CB01,DB13732
R05CA09,DB13735
P03AC52,DB13746
D03AX12,DB13747
A12CC03,DB13749
A05BA08,DB13751
C07AB10,DB13757
A02BA05,DB13760
A09AA04,DB13761
C05CA02,DB13764
D08AK03,DB13765
J01MA10,DB13772
C07AA16,DB13775
C01CX07,DB13781
M01AB11,DB13783
A12CC09,DB13786
C03BB03,DB13792
A12AA30,DB13800
N05CA12,DB13805
L01CD03,DB13809
L01XX36,DB13811
D09AA13,DB13813
V03AB18,DB13831
L01AD07,DB13832
A03AX11,DB13835
J01CA14,DB13836
N05CD12,DB13837
B05CA07,DB13838
C04AD04,DB13842
H02AB14,DB13843
C01DX07,DB13845
C10AB10,DB13849
P01BE04,DB13851
A16AX02,DB13853
D11AX52,DB13854
G03DB05,DB13857
D01AE17,DB13858
C01EB07,DB13863
B05AA08,DB13864
,DB13865
G03DC06,DB13866
D07AC17,DB13867
,DB13868
,DB13869
,DB13871
N05CD06,DB13872
C10AB11,DB13873
,DB13874
,DB13875
,DB13876
,DB05975
,DB13878
,DB13879
,DB13881
,DB13882
,DB13883
,DB13884
,DB13885
J06BB09,DB13886
,DB10074
,DB13888
,DB13889
,DB13890
,DB13891
,DB13892
,DB13893
,DB13894
,DB13895
,DB13896
,DB13897
,DB13898
,DB13899
,DB13900
,DB13901
,DB13902
,DB13903
,DB13904
,DB13905
,DB13906
,DB13907
,DB13908
,DB13909
,DB13910
,DB13911
,DB13912
,DB13913
,DB13914
,DB13915
,DB13916
,DB13917
,DB13918
C09DA06,DB13919
,DB13920
,DB13921
,DB13923
,DB13924
,DB13925
,DB13926
,DB13927
,DB13928
,DB13929
,DB13930
,DB13931
,DB13932
,DB13933
,DB13934
,DB13935
,DB13936
,DB13937
,DB13938
,DB13939
,DB13940
P01BF05,DB13941
,DBSALT001298
,DB13945
,DBSALT001033
,DBSALT002571
,DB13948
V03AE08,DB13949
,DB13950
,DBSALT002357
,DBSALT000065
,DBSALT000066
,DBSALT000067
,DBSALT002570
,DBSALT000068
,DB13957
,DB13958
,DB13959
,DB13960
,DB13961
,DB13962
,DB13963
,DB13964
,DB13965
,DB13966
,DB13967
,DB13968
,DB13969
,DB13970
,DB13971
,DB13972
,DB13973
,DB13974
G02CX04,DB13975
V09HA04,DB13976
,DB13977
,DB13978
,DB13979
,DB13980
,DB13981
,DB13982
,DB13983
,DB13984
,DB13985
,DB13987
,DB13988
C03EA03,DB13989
,DB13990
,DB13991
,DB13992
,DB13993
,DB13994
,DBSALT001314
,DBSALT001426
,DB13997
,DBSALT002411
,DBSALT002412
,DB14000
,DBSALT001494
,DBSALT001457
,DB14003
,DB14004
,DBSALT001568
N02BA03,DBSALT001576
,DB14007
,DB14008
,DB14009
,DB14010
,DB14011
,DB14012
,DB14013
,DB14014
,DB14015
,DB14016
,DB14017
R03DA20,DB14018
,DB14019
,DB14020
,DB14025
,DB14026
,DB14027
N05BA16,DB14028
,DB14029
,DB14030
,DB14031
G01AE10,DBSALT000856
,DB14034
,DB14035
,DB14037
,DB14038
,DB14039
,DB14040
,DB14041
,DB14042
,DB14043
,DB14044
,DBSALT002201
,DB14046
,DB14048
,DB14050
,DB14051
,DB14052
,DB14054
,DB14055
,DB14058
,DB14059
,DB14060
,DB14061
,DB14062
,DB14063
,DB14064
,DB14065
,DB14066
,DB14067
,DB14068
,DB14069
,DB14070
,DB14071
,DB14072
,DB14073
,DB14074
,DB14075
,DB14077
,DB14078
,DB14079
,DB14080
,DB14081
,DB14082
,DB14083
,DB14084
,DB14085
,DB14086
,DB14087
,DB14088
,DB14089
,DB14090
,DB14091
,DB14092
,DB14093
,DB14094
,DB14096
,DB14097
,DB14098
,DB14099
,DB14100
,DB14101
,DB14102
,DB14103
,DB14104
,DB14105
,DB14106
,DB14107
,DB14108
,DB14109
,DB14110
,DB14111
,DB14112
,DB14113
,DB14114
,DB14115
,DB14116
,DB14117
,DB14119
,DB14120
,DB14121
,DB14122
,DB14123
,DB14124
,DB14125
,DB14126
,DB14127
,DB14128
,DB14129
,DB14130
,DB14131
R03DA20,DB14132
,DB14134
,DB14135
,DB14136
,DB14137
,DB14138
,DB14139
,DB14140
,DB14141
,DB14142
,DB14143
,DB14144
,DB14145
,DB14146
,DB14148
,DB14149
,DB14150
,DB14151
,DB14152
,DB14153
,DB14154
,DB14155
,DB14156
,DB14157
,DB14158
,DB14159
,DB14160
,DB14161
,DB14162
,DB14163
,DB14164
,DB14165
,DB14166
,DB14167
,DB14168
,DB14169
,DB14170
,DB14171
,DB14172
,DB14173
,DB14174
,DB14175
,DB14176
,DB14177
,DB14178
,DB14179
,DB14180
,DB14181
,DB14182
,DB14183
,DB14184
,DBSALT001351
,DB14186
,DB14187
,DB14188
,DB14189
,DB14190
,DB14191
,DB14192
,DB14193
,DB14194
