drugbank-id,name
DB01451,illicit
DB01452,investigational
DB01453,illicit
DB01454,investigational
DB01455,illicit
DB01456,illicit
DB01458,illicit
DB01459,withdrawn
DB01460,illicit
DB01461,illicit
DB01462,illicit
DB01463,withdrawn
DB01464,illicit
DB01465,illicit
DB01466,illicit
DB01467,illicit
DB01468,illicit
DB01469,illicit
DB01470,illicit
DB01471,illicit
EXPT03303,illicit
DB01473,illicit
DB01474,illicit
DB01475,illicit
DB01476,illicit
DB01477,illicit
DB01478,illicit
DB01479,illicit
DB01480,illicit
DB01481,investigational
DB01482,approved
DB01483,illicit
DB01484,illicit
DB01485,illicit
DB01486,illicit
DB11402,illicit
DB01488,illicit
DB01489,illicit
DB01490,illicit
DB01491,illicit
DB01493,withdrawn
DB01494,withdrawn
DB01495,illicit
DB01496,illicit
DB01497,vet_approved
DB01498,illicit
DB01499,illicit
DB01500,illicit
DB01501,illicit
DB01502,illicit
DB01503,illicit
DB01505,illicit
DB01506,illicit
DB01509,illicit
DB01510,illicit
DB01511,investigational
DB01512,illicit
DB01513,illicit
DB01514,illicit
DB01515,illicit
DB01516,illicit
DB01518,illicit
DB01520,investigational
DB01521,illicit
DB01522,illicit
DB01523,illicit
DB01524,illicit
DB01525,illicit
DB01526,illicit
DB01527,experimental
DB01528,illicit
DB01529,illicit
DB01530,illicit
DB01531,illicit
DB01532,illicit
DB01533,illicit
DB01534,illicit
DB01535,vet_approved
DB07386,illicit
DB01537,illicit
DB01538,illicit
DB01539,illicit
DB01540,illicit
DB01541,vet_approved
DB01542,illicit
DB01543,illicit
DB01544,illicit
DB01545,illicit
DB01546,withdrawn
DB01547,illicit
DB01548,vet_approved
DB01549,illicit
DB01550,withdrawn
DB01551,illicit
DB01552,illicit
DB01553,investigational
DB01554,illicit
DB01555,illicit
DB01556,withdrawn
DB01557,illicit
DB01558,investigational
DB01559,illicit
DB01560,illicit
DB03620,illicit
DB01562,illicit
DB01563,vet_approved
DB01564,illicit
DB01565,illicit
DB01566,illicit
DB01567,illicit
DB01568,illicit
DB01569,illicit
DB01570,illicit
DB01571,illicit
DB01572,illicit
DB01573,illicit
DB01574,vet_approved
DB01575,approved
DB01576,illicit
DB01577,illicit
DB01578,approved
DB01579,illicit
DB01580,approved
DB01581,vet_approved
DB01582,vet_approved
DB01583,approved
DB01584,withdrawn
DB01586,investigational
DB01587,approved
DB01588,illicit
DB01589,illicit
DB01590,approved
APRD00168,approved
DB01592,approved
DB01593,investigational
DB01594,approved
DB01595,approved
EXPT00918,investigational
DB01598,approved
DB01599,investigational
DB01600,approved
EXPT00388,approved
DB01602,investigational
DB01603,investigational
DB01604,approved
DB01605,approved
EXPT03012,approved
DB01607,vet_approved
DB01608,investigational
DB01609,investigational
DB01610,investigational
DB01611,approved
DB01612,approved
DB01613,investigational
DB01614,vet_approved
DB01615,approved
DB01616,investigational
DB01618,approved
DB01619,approved
DB01620,approved
DB01621,investigational
DB01622,approved
DB01623,approved
DB08920,investigational
DB01625,vet_approved
DB01626,approved
DB01627,vet_approved
DB07166,investigational
EXPT00263,experimental
EXPT01815,experimental
EXPT02376,experimental
EXPT02663,investigational
EXPT01406,investigational
EXPT02499,experimental
EXPT00133,experimental
EXPT00859,experimental
EXPT00556,investigational
DB09391,approved
EXPT02223,experimental
EXPT00272,experimental
EXPT00264,experimental
EXPT02166,experimental
EXPT02988,experimental
EXPT01800,experimental
EXPT01582,investigational
EXPT00506,experimental
EXPT00259,experimental
EXPT01657,experimental
EXPT01652,experimental
EXPT00123,experimental
EXPT00869,experimental
EXPT00637,experimental
EXPT02022,experimental
EXPT02802,approved
EXPT03142,experimental
EXPT02273,experimental
EXPT02716,experimental
EXPT02665,experimental
EXPT02407,experimental
EXPT02060,experimental
EXPT02903,experimental
EXPT00097,experimental
EXPT01854,experimental
EXPT00603,experimental
EXPT02375,experimental
EXPT03225,experimental
EXPT00225,experimental
EXPT01738,experimental
EXPT01121,experimental
EXPT03184,experimental
EXPT00211,experimental
EXPT00129,experimental
EXPT03079,experimental
EXPT01511,investigational
EXPT00280,experimental
EXPT02471,experimental
EXPT00695,experimental
EXPT02089,experimental
EXPT00915,experimental
EXPT02896,experimental
EXPT01517,investigational
EXPT01101,experimental
EXPT02103,experimental
EXPT02525,experimental
EXPT01819,experimental
EXPT00618,experimental
EXPT01841,experimental
EXPT01292,experimental
EXPT03007,experimental
EXPT00226,experimental
EXPT01054,experimental
EXPT02824,investigational
EXPT01579,experimental
EXPT00407,investigational
EXPT00992,experimental
EXPT01200,experimental
EXPT01419,experimental
EXPT02925,experimental
EXPT00620,experimental
EXPT00642,experimental
EXPT02003,experimental
DB06593,nutraceutical
DB03465,experimental
EXPT02632,experimental
EXPT02555,experimental
EXPT02976,experimental
EXPT03173,experimental
EXPT02190,experimental
EXPT01237,experimental
EXPT00972,experimental
EXPT00535,experimental
DB13159,approved
EXPT03067,experimental
EXPT02579,experimental
EXPT03261,experimental
EXPT00532,experimental
EXPT03054,experimental
DB06854,experimental
EXPT00102,experimental
EXPT01834,experimental
EXPT02544,experimental
EXPT01812,experimental
EXPT03245,experimental
EXPT00460,experimental
EXPT02551,experimental
EXPT00298,experimental
EXPT00806,experimental
EXPT02014,experimental
EXPT00521,experimental
DB04403,experimental
EXPT01856,experimental
EXPT02885,experimental
EXPT00281,experimental
EXPT00079,experimental
EXPT00827,approved
EXPT01410,experimental
EXPT01216,experimental
EXPT01001,experimental
EXPT00761,experimental
EXPT01306,experimental
EXPT02353,experimental
EXPT02994,experimental
EXPT02842,experimental
EXPT02418,experimental
EXPT02028,experimental
EXPT01859,experimental
EXPT01163,experimental
EXPT01951,experimental
EXPT01978,experimental
EXPT01926,experimental
EXPT00004,experimental
DB04025,experimental
EXPT03005,experimental
EXPT01246,approved
EXPT01927,experimental
EXPT02291,experimental
EXPT00622,experimental
EXPT02257,experimental
EXPT00350,experimental
EXPT01170,experimental
EXPT03200,experimental
EXPT00437,experimental
EXPT00122,experimental
EXPT01026,experimental
EXPT00818,experimental
EXPT00087,experimental
EXPT01526,experimental
EXPT01498,experimental
EXPT00232,experimental
EXPT02501,vet_approved
EXPT01396,experimental
EXPT01221,experimental
EXPT01109,experimental
EXPT01833,experimental
EXPT00430,experimental
EXPT02940,experimental
EXPT02600,experimental
EXPT00547,experimental
EXPT00277,experimental
EXPT02688,experimental
EXPT02505,experimental
EXPT02391,experimental
EXPT01014,experimental
EXPT02470,experimental
EXPT01334,experimental
EXPT01034,experimental
EXPT00307,experimental
EXPT01369,experimental
EXPT00367,experimental
EXPT02178,experimental
EXPT00481,experimental
EXPT01987,experimental
EXPT01089,experimental
EXPT02633,experimental
EXPT00058,experimental
EXPT00174,experimental
EXPT00370,experimental
EXPT02576,experimental
EXPT02033,experimental
EXPT02041,experimental
EXPT01055,experimental
EXPT00445,experimental
EXPT02894,experimental
EXPT02550,experimental
EXPT00349,experimental
EXPT01252,experimental
EXPT01282,experimental
EXPT01612,experimental
EXPT00182,experimental
EXPT02114,experimental
EXPT02302,experimental
EXPT00667,experimental
EXPT02363,experimental
EXPT01129,experimental
EXPT00856,experimental
EXPT03138,experimental
EXPT01703,experimental
EXPT01587,experimental
EXPT01641,experimental
EXPT01816,experimental
EXPT03286,experimental
EXPT02411,experimental
EXPT01439,experimental
DB11078,investigational
EXPT01100,experimental
EXPT01604,experimental
EXPT02498,experimental
EXPT01596,experimental
EXPT01224,experimental
EXPT00829,experimental
EXPT00879,experimental
EXPT01296,experimental
EXPT02162,experimental
EXPT03013,experimental
EXPT01976,experimental
EXPT00640,experimental
EXPT00757,experimental
EXPT00682,experimental
EXPT02618,experimental
DB04247,experimental
EXPT01501,experimental
EXPT02978,experimental
EXPT00163,experimental
DB04355,experimental
EXPT01924,experimental
DB03265,experimental
EXPT01651,experimental
EXPT00597,experimental
EXPT00095,experimental
EXPT02767,experimental
EXPT02092,experimental
EXPT02989,experimental
EXPT02337,experimental
EXPT01350,investigational
EXPT03077,experimental
EXPT00599,experimental
EXPT00626,experimental
EXPT02941,experimental
EXPT00794,approved
EXPT03011,experimental
EXPT01188,investigational
EXPT02229,experimental
EXPT02085,experimental
EXPT02874,experimental
EXPT00369,experimental
EXPT00035,experimental
EXPT00659,experimental
EXPT01046,experimental
EXPT00580,experimental
EXPT01003,experimental
EXPT01893,experimental
EXPT01804,nutraceutical
EXPT02305,experimental
EXPT00511,experimental
EXPT00538,experimental
EXPT02404,experimental
EXPT02151,experimental
EXPT01752,experimental
EXPT02871,experimental
EXPT02325,experimental
EXPT00758,experimental
EXPT03268,experimental
EXPT00017,experimental
EXPT00372,experimental
EXPT00200,experimental
EXPT00422,experimental
EXPT02890,experimental
EXPT02198,experimental
EXPT03097,experimental
DB11280,vet_approved
DB03398,experimental
EXPT02702,experimental
EXPT02242,experimental
EXPT02684,experimental
EXPT00031,experimental
EXPT02054,experimental
EXPT01998,experimental
EXPT02069,experimental
EXPT00700,experimental
EXPT00742,experimental
EXPT00951,experimental
EXPT01265,experimental
EXPT00950,experimental
EXPT02489,experimental
EXPT01212,experimental
EXPT00253,experimental
EXPT03167,investigational
EXPT00564,experimental
EXPT02817,experimental
EXPT02783,investigational
EXPT00121,experimental
EXPT01699,experimental
EXPT00397,experimental
EXPT00646,experimental
EXPT02021,experimental
EXPT01461,investigational
EXPT00711,experimental
EXPT02272,experimental
EXPT00704,experimental
EXPT00096,experimental
EXPT00157,experimental
EXPT00776,experimental
EXPT03075,experimental
EXPT01638,experimental
EXPT01319,experimental
EXPT01988,experimental
EXPT02804,investigational
EXPT00771,experimental
DB11103,nutraceutical
EXPT00165,experimental
EXPT03101,experimental
EXPT00309,experimental
EXPT02143,experimental
EXPT00809,experimental
EXPT02687,experimental
EXPT02504,experimental
EXPT00487,experimental
EXPT01299,experimental
EXPT02546,experimental
EXPT03238,experimental
EXPT03035,experimental
EXPT00982,experimental
EXPT01736,experimental
EXPT03207,experimental
EXPT00246,experimental
EXPT02878,experimental
EXPT00029,experimental
EXPT00439,experimental
EXPT00518,experimental
EXPT00275,experimental
EXPT02320,experimental
DB02284,experimental
EXPT01920,experimental
EXPT01183,experimental
EXPT02116,experimental
EXPT00396,experimental
EXPT01214,experimental
EXPT00382,experimental
EXPT01445,experimental
EXPT03093,experimental
EXPT00289,experimental
EXPT02604,experimental
DBSALT002202,experimental
EXPT03132,experimental
EXPT00991,nutraceutical
EXPT02531,experimental
EXPT02650,experimental
EXPT00251,experimental
EXPT00181,experimental
EXPT01883,experimental
EXPT02980,experimental
EXPT02891,experimental
EXPT03102,experimental
EXPT02725,experimental
EXPT00239,experimental
EXPT02462,experimental
EXPT01084,experimental
EXPT01537,experimental
EXPT01503,experimental
EXPT01995,experimental
EXPT02972,experimental
EXPT02497,experimental
EXPT01417,experimental
EXPT00090,experimental
EXPT01190,experimental
EXPT02749,experimental
EXPT01837,experimental
EXPT00537,experimental
EXPT00432,experimental
EXPT00502,experimental
EXPT01433,experimental
EXPT01759,experimental
EXPT01532,experimental
EXPT01708,experimental
EXPT00421,experimental
EXPT00981,experimental
EXPT01253,experimental
EXPT01828,experimental
EXPT00923,experimental
EXPT02761,experimental
EXPT03050,experimental
EXPT02137,experimental
EXPT01894,experimental
DB06425,experimental
EXPT01783,experimental
EXPT01627,experimental
EXPT01148,experimental
DB03579,experimental
EXPT02873,experimental
EXPT00549,experimental
EXPT00082,experimental
EXPT02025,experimental
EXPT00036,experimental
EXPT00510,experimental
EXPT01449,experimental
EXPT00679,experimental
EXPT03150,experimental
EXPT00849,experimental
EXPT03233,experimental
EXPT01949,experimental
EXPT02747,experimental
EXPT01542,experimental
EXPT02297,experimental
DB08863,investigational
EXPT00513,experimental
EXPT02973,experimental
EXPT00544,experimental
EXPT01075,experimental
EXPT00844,experimental
EXPT00710,experimental
EXPT00325,experimental
EXPT01157,experimental
EXPT01450,experimental
EXPT03045,experimental
EXPT01116,experimental
EXPT01497,experimental
EXPT01985,experimental
EXPT03240,experimental
EXPT00987,experimental
EXPT00714,experimental
EXPT00670,experimental
EXPT01929,experimental
EXPT00290,experimental
EXPT01254,experimental
EXPT02565,experimental
EXPT00528,experimental
EXPT03116,experimental
EXPT00632,experimental
EXPT01658,experimental
EXPT01225,experimental
EXPT00149,experimental
EXPT00065,experimental
EXPT03130,experimental
EXPT01398,experimental
EXPT02357,experimental
EXPT00994,experimental
EXPT02835,experimental
EXPT00925,experimental
EXPT00941,experimental
EXPT02496,experimental
EXPT01048,experimental
EXPT01935,experimental
EXPT01483,experimental
EXPT01051,experimental
EXPT00366,experimental
EXPT02848,experimental
EXPT00507,experimental
EXPT01435,experimental
DB02886,experimental
EXPT00881,experimental
EXPT00976,experimental
EXPT01233,experimental
EXPT00196,experimental
EXPT00128,experimental
EXPT00447,experimental
EXPT01711,experimental
EXPT00984,experimental
EXPT01545,experimental
EXPT00320,experimental
EXPT00287,experimental
EXPT01936,experimental
EXPT01311,experimental
EXPT02433,experimental
EXPT00996,experimental
EXPT01746,experimental
EXPT00413,experimental
EXPT00722,experimental
EXPT01822,experimental
EXPT00909,experimental
EXPT01743,experimental
EXPT00435,experimental
EXPT00919,experimental
EXPT01207,experimental
EXPT02467,experimental
EXPT01249,experimental
EXPT03229,experimental
EXPT01516,experimental
DB06424,experimental
EXPT00935,experimental
EXPT03251,experimental
EXPT03118,experimental
EXPT00887,experimental
EXPT02517,experimental
EXPT01324,experimental
EXPT02738,experimental
EXPT00812,experimental
EXPT00205,experimental
EXPT02621,experimental
EXPT01853,experimental
EXPT02597,experimental
EXPT00068,experimental
EXPT00579,experimental
EXPT03213,experimental
EXPT02881,experimental
EXPT02221,experimental
EXPT01983,experimental
DB01769,experimental
EXPT00654,experimental
EXPT00615,experimental
EXPT02950,experimental
EXPT02247,experimental
EXPT02574,experimental
EXPT01074,experimental
EXPT01792,experimental
EXPT00240,experimental
EXPT03265,experimental
EXPT01464,experimental
EXPT03289,experimental
EXPT02661,experimental
EXPT02000,experimental
EXPT00741,experimental
EXPT02429,experimental
EXPT02205,experimental
EXPT01205,experimental
EXPT01165,experimental
EXPT01181,experimental
EXPT02179,experimental
EXPT02104,experimental
EXPT01986,experimental
EXPT01801,experimental
EXPT02421,experimental
